Name,Location,Height,Weight,Ranking,NationalRank,PositionRank,StateRank,State,Position,Year,School,Type,count
Michael Sleep-Dalton,"City College of San Francisco (San Francisco, CA)",6-2,210,80,192,1,51,CA,P,2016,arizona-state,Commit,1
Jack Smith,"Mountain Pointe (Phoenix, AZ)",6-1,185,78,NA,94,20,AZ,PRO,2016,arizona-state,Commit,1
Dougladson Subtyl,"Victor Valley College (Victorville, CA)",6-4,240,89,27,2,3,CA,WDE,2016,arizona-state,Commit,4
Alex Perry,"Bishop Gorman (Las Vegas, NV)",5-11,178,93,177,24,5,NV,ATH,2017,arizona-state,Commit,1
Eno Benjamin,"Wylie East (Wylie, TX)",5-9.5,204,92,193,12,26,TX,RB,2017,arizona-state,Commit,2
Blake Barnett,"Palomar College (San Marcos, CA)",6-5,211,92,8,1,1,CA,PRO,2017,arizona-state,Commit,2
Tyler Johnson,"Highland (Gilbert, AZ)",6-4,245,91,NA,18,3,AZ,WR,2017,arizona-state,Commit,1
KJ Jarrell,"Saguaro (Scottsdale, AZ)",6-1.5,175,88,NA,37,4,AZ,S,2017,arizona-state,Commit,2
Kyle Soelle,"Saguaro (Scottsdale, AZ)",6-4,220,88,NA,16,5,AZ,TE,2017,arizona-state,Commit,2
Evan Fields,"Midwest City (Oklahoma City, OK)",6-2,191,87,NA,42,10,OK,S,2017,arizona-state,Commit,2
DJ Davidson,"Desert Ridge (Mesa, AZ)",6-5,300,87,NA,50,9,AZ,OT,2017,arizona-state,Commit,2
Ty Thomas,"Lubbock-Cooper (Lubbock, TX)",5-11,195,86,NA,58,89,TX,S,2017,arizona-state,Commit,3
Trelon Smith,"Cy Ridge (Houston, TX)",5-8,181,86,NA,15,96,TX,RB,2017,arizona-state,Commit,3
Ryan Kelley,"Basha (Chandler, AZ)",6-3,188,86,NA,30,10,AZ,PRO,2017,arizona-state,Commit,3
Curtis Hodges,"Mountain View (Mesa, AZ)",6-7,198,85,NA,135,18,AZ,WR,2017,arizona-state,Commit,1
Loren Mondy,"Lake Ridge (Mansfield, TX)",6-0,234,84,NA,45,142,TX,ILB,2017,arizona-state,Commit,3
Langston Frederick,"Clear Springs (League City, TX)",5-10,185,84,NA,126,150,TX,CB,2017,arizona-state,Commit,3
DeMonte King,"Long Beach City College (Long Beach, CA)",6-1,195,84,110,9,23,CA,S,2017,arizona-state,Commit,3
Mark Walton,"Cibola (Yuma, AZ)",6-5,225,83,NA,72,23,AZ,TE,2017,arizona-state,Commit,1
Brandon Ruiz,"Williams Field (Gilbert, AZ)",5-10,165,80,NA,2,28,AZ,K,2017,arizona-state,Commit,2
Shannon Forman,"Southern Lab (Baton Rouge, LA)",6-2,290,80,NA,109,80,LA,DT,2017,arizona-state,Commit,2
Corey Stephens,"Saguaro (Scottsdale, AZ)",6-2,290,79,NA,98,30,AZ,OG,2017,arizona-state,Commit,1
Kobe Williams,"Long Beach City College (Long Beach, CA)",5-9,175,78,NA,32,66,CA,CB,2017,arizona-state,Commit,2
Darien Cornay,"Cerritos College (Norwalk, CA)",5-10,180,78,NA,33,67,CA,CB,2017,arizona-state,Commit,2
Kyle Breed,"Ironwood Ridge (Tucson, AZ)",6-7,260,74,NA,275,47,AZ,OT,2017,arizona-state,Commit,1
Merlin Robertson,"Junipero Serra (Gardena, CA)",6-3,241,94,130,11,18,CA,OLB,2018,arizona-state,Commit,1
Aashari Crosswell,"Long Beach Poly (Long Beach, CA)",6-1,185,93,162,13,25,CA,S,2018,arizona-state,Commit,1
Jermayne Lole,"Long Beach Poly (Long Beach, CA)",6-2,270,90,NA,15,52,CA,ILB,2018,arizona-state,Commit,1
AJ Carter,"Many (Many, LA)",6-0,220,87,NA,32,24,LA,RB,2018,arizona-state,Commit,6
Geordon Porter,"Etiwanda (Rancho Cucamonga, CA)",6-2,180,87,NA,93,66,CA,WR,2018,arizona-state,Commit,6
Reggie Hughes,"Calabasas (Calabasas, CA)",6-2,208,87,NA,40,73,CA,OLB,2018,arizona-state,Commit,6
Ely Doyle,"Bishop Alemany (Mission Hills, CA)",6-0,188,87,NA,49,74,CA,S,2018,arizona-state,Commit,6
Jarrett Bell,"Norco (Norco, CA)",6-5,295,87,NA,26,79,CA,OG,2018,arizona-state,Commit,6
Dominique Harrison,"Blinn College (Brenham, TX)",6-0,185,87,39,5,3,TX,CB,2018,arizona-state,Commit,6
Stanley Lambert,"Marshall (San Antonio, TX)",6-3,211,86,NA,65,95,TX,WR,2018,arizona-state,Commit,4
Brock Sturges,"Allen (Allen, TX)",5-10,200,86,NA,41,97,TX,RB,2018,arizona-state,Commit,4
Darien Butler,"Narbonne (Harbor City, CA)",5-11,215,86,NA,55,82,CA,OLB,2018,arizona-state,Commit,4
Ralph Frias,"Safford (Safford, AZ)",6-7,305,86,NA,75,16,AZ,OT,2018,arizona-state,Commit,4
Demetrious Flowers,"St. John Bosco (Bellflower, CA)",5-11,200,85,NA,65,133,CA,RB,2018,arizona-state,Commit,2
Michael Matus,"Katy (Katy, TX)",6-2,235,85,NA,50,126,TX,SDE,2018,arizona-state,Commit,2
Terin Adams,"City College of San Francisco (San Francisco, CA)",6-0,190,83,125,16,25,CA,CB,2018,arizona-state,Commit,2
Brandon Aiyuk,"Sierra College (Rocklin, CA)",6-1,195,83,137,10,30,CA,WR,2018,arizona-state,Commit,2
Sione Veikoso,"Kailua (Kailua, HI)",6-6,295,82,NA,65,10,HI,OG,2018,arizona-state,Commit,2
Cam Phillips,"Clear Lake (Houston, TX)",6-2,180,82,NA,123,195,TX,S,2018,arizona-state,Commit,2
Spencer Lovell,"Rocky Mountain (Fort Collins, CO)",6-7,315,81,NA,77,8,CO,OG,2018,arizona-state,Commit,1
Isaiah Floyd,"City College of San Francisco (San Francisco, CA)",5-7,185,80,215,11,53,CA,RB,2018,arizona-state,Commit,1
Grant Miles,"Horizon (Scottsdale, AZ)",6-5,230,75,NA,136,41,AZ,TE,2018,arizona-state,Commit,1
Jayden Daniels,"Cajon (San Bernardino, CA)",6-3,175,97,35,1,5,CA,DUAL,2019,arizona-state,Commit,1
Stephon Wright,"Cathedral (Los Angeles, CA)",6-3,260,91,NA,18,35,CA,SDE,2019,arizona-state,Commit,2
Kejuan Markham,"Long Beach Poly (Long Beach, CA)",6-1,180,91,NA,21,37,CA,S,2019,arizona-state,Commit,2
Keon Markham,"Long Beach Poly (Long Beach, CA)",6-0,175,90,NA,45,55,CA,CB,2019,arizona-state,Commit,1
Jack Jones,"Moorpark College (Moorpark, CA)",5-11,170,89,15,4,3,CA,CB,2019,arizona-state,Commit,1
Jordan Clark,"University Lab (Baton Rouge, LA)",5-11,168,88,NA,49,18,LA,CB,2019,arizona-state,Commit,2
Dohnovan West,"Bishop Alemany (Mission Hills, CA)",6-3,290,88,NA,7,77,CA,OT,2019,arizona-state,Commit,2
Nolan Matthews-Harris,"Reedy (Frisco, TX)",6-3.5,242,87,NA,29,74,TX,TE,2019,arizona-state,Commit,3
LaDarius Henderson,"Waxahachie (Waxahachie, TX)",6-4,270,87,NA,50,87,TX,OT,2019,arizona-state,Commit,3
Amiri Johnson,"Diamond Ranch (Pomona, CA)",6-6,235,86,NA,61,97,CA,SDE,2019,arizona-state,Commit,3
Willie Harts,"Pittsburg (Pittsburg, CA)",6-0,170,86,NA,80,101,CA,ATH,2019,arizona-state,Commit,3
Connor Soelle,"Saguaro (Scottsdale, AZ)",6-1,195,86,NA,78,15,AZ,ATH,2019,arizona-state,Commit,3
Jordan Kerley,"McNeil (Austin, TX)",6-1,190,85,NA,125,139,TX,WR,2019,arizona-state,Commit,4
Joey Yellen,"Mission Viejo (Mission Viejo, CA)",6-2.5,211,85,NA,29,117,CA,PRO,2019,arizona-state,Commit,4
Ethan Long,"West Linn (West Linn, OR)",6-2,212,85,NA,34,5,OR,PRO,2019,arizona-state,Commit,4
Brandon Pierce,"College of the Canyons (Valencia, CA)",5-11,175,85,94,12,24,CA,WR,2019,arizona-state,Commit,4
Alijah Bates,"Doherty (Colorado Springs, CO)",6-8,235,84,NA,113,13,CO,OT,2019,arizona-state,Commit,2
Elijah Juarez,"Long Beach Poly (Long Beach, CA)",6-2,215,84,NA,107,155,CA,OLB,2019,arizona-state,Commit,2
Ricky Pearsall,"Corona del Sol (Tempe, AZ)",6-1.5,195,83,NA,182,20,AZ,WR,2019,arizona-state,Commit,3
Anthonie Cooper,"Millennium (Goodyear, AZ)",6-3,275,83,NA,94,21,AZ,SDE,2019,arizona-state,Commit,3
Roman DeWys,"Basha (Chandler, AZ)",6-5,280,83,NA,125,23,AZ,OT,2019,arizona-state,Commit,3
Andre Johnson,"Tolleson Union (Tolleson, AZ)",6-3,185,82,NA,207,36,AZ,WR,2019,arizona-state,Commit,2
Ben Scott,"St. Louis (Honolulu, HI)",6-5,290,82,NA,142,17,HI,OT,2019,arizona-state,Commit,2
Tautala Pesefea Jr.,"American River C.C. (Sacramento, CA)",6-4,304,87,NA,NA,NA,CA,DT,2019,arizona-state,Commit,3
LV Bunkley-Shelton,"Junipero Serra (Gardena, CA)",6-0,180,94,153,25,12,CA,WR,2020,arizona-state,Commit,1
Elijhah Badger,"Folsom (Folsom, CA)",6-2,195,93,182,6,14,CA,WR,2020,arizona-state,Commit,2
Daniyel Ngata,"Folsom (Folsom, CA)",5-9,180,93,188,4,16,CA,RB,2020,arizona-state,Commit,2
Johnny Wilson,"Calabasas (Calabasas, CA)",6-6,224,92,201,36,18,CA,WR,2020,arizona-state,Commit,2
Jordan Banks,"Narbonne (Harbor City, CA)",6-1,228,92,224,13,19,CA,OLB,2020,arizona-state,Commit,2
Chip Trayanum,"Archbishop Hoban (Akron, OH)",5-11,220,90,NA,22,6,OH,RB,2020,arizona-state,Commit,3
Chad Johnson Jr.,"Cathedral (Los Angeles, CA)",6-2,190,90,NA,61,33,CA,WR,2020,arizona-state,Commit,3
D.J. Taylor,"Tampa Catholic (Tampa, FL)",5-10,185,90,NA,31,49,FL,S,2020,arizona-state,Commit,3
Caleb McCullough,"Pacifica (Oxnard, CA)",6-2,203,89,NA,19,37,CA,ILB,2020,arizona-state,Commit,2
Omarr Norman-Lott,"Grant Union (Sacramento, CA)",6-2.5,295,89,NA,32,38,CA,DT,2020,arizona-state,Commit,2
Ed Woods,"McClymonds (Oakland, CA)",6-0,175,88,NA,37,51,CA,S,2020,arizona-state,Commit,1
Will Shaffer,"Saguaro (Scottsdale, AZ)",6-1,210,87,NA,23,15,AZ,ILB,2020,arizona-state,Commit,2
Joe Moore,"Cardinal Ritter College Prep (St. Louis, MO)",6-4,250,87,NA,34,8,MO,SDE,2020,arizona-state,Commit,2
Rachaad White,"Mt. San Antonio College (Walnut, CA)",6-1,197,86,50,5,12,CA,RB,2020,arizona-state,Commit,2
Daylin McLemore,"Junipero Serra (San Mateo, CA)",6-3,195,85,NA,27,100,CA,DUAL,2020,arizona-state,Commit,3
T Lee,"Buford (Buford, GA)",5-11,172,85,NA,78,105,GA,S,2020,arizona-state,Commit,3
Macen Williams,"Narbonne (Harbor City, CA)",5-10.5,165,85,NA,97,107,CA,CB,2020,arizona-state,Commit,3
Ben Bray,"Red Mountain (Mesa, AZ)",6-5,275,84,NA,111,29,AZ,OG,2020,arizona-state,Commit,3
Jacob Nunez,"Lompoc (Lompoc, CA)",6-3,285,84,NA,91,141,CA,OG,2020,arizona-state,Commit,3
Ryan Morgan,"Lompoc (Lompoc, CA)",6-3,230,82,NA,267,208,CA,TE,2020,arizona-state,Commit,1
Jake Ray,"St. Thomas Aquinas (Fort Lauderdale, FL)",6-4,246,81,NA,107,286,FL,TE,2020,arizona-state,Commit,1
Henry Hattis,NA,6-6,301,86,NA,NA,NA,NA,OT,2020,arizona-state,Transfer,2
Kellen Diesch,NA,6-6,298,84,NA,NA,NA,NA,OT,2020,arizona-state,Transfer,3
Isaiah Johnson,"St. Bernard (Playa Del Rey, CA)",6-2,180,93,157,13,11,CA,CB,2021,arizona-state,Commit,1
Tommi Hill,"Edgewater (Orlando, FL)",6-1,185,91,233,11,30,FL,CB,2021,arizona-state,Commit,2
Lonyatta Alexander,"Kennedy Catholic (Burien, WA)",6-3,189,91,239,33,7,WA,WR,2021,arizona-state,Commit,2
Ezra Dotson-Oyetade,"Lakeview Centennial (Garland, TX)",6-3,285,90,NA,16,40,TX,IOL,2021,arizona-state,Commit,2
Jaydon Williams,"South Oak Cliff (Dallas, TX)",6-1,195,90,NA,36,47,TX,LB,2021,arizona-state,Commit,2
Eric Gentry,"Neumann Goretti (Philadelphia, PA)",6-6,205,89,NA,26,15,PA,OLB,2021,arizona-state,Commit,1
Gharin Stansbury,"Franklin (Franklin, LA)",6-5,230,87,NA,42,20,LA,Edge,2021,arizona-state,Commit,3
Isaia Glass,"Queen Creek (Queen Creek, AZ)",6-5,245,87,NA,63,14,AZ,OT,2021,arizona-state,Commit,3
RJ Regan,"Orange Lutheran (Orange, CA)",6-0,186,87,NA,60,69,CA,CB,2021,arizona-state,Commit,3
Finn Collins,"Bishop Alemany (Mission Hills, CA)",6-3,178,86,NA,64,87,CA,PRO,2021,arizona-state,Commit,2
Austin Barry,"John W. North (Riverside, CA)",6-6,260,86,NA,85,91,CA,OT,2021,arizona-state,Commit,2
Armon Bethea,"Erasmus Hall (Brooklyn, NY)",6-5,310,83,NA,99,6,NY,OG,2021,arizona-state,Commit,1
Eddie Czaplicki,"Providence (Charlotte, NC)",6-1,185,78,NA,11,108,NC,P,2021,arizona-state,Commit,1
Bryan Thompson,NA,6-3,190,85,NA,NA,NA,NA,WR,2021,arizona-state,Transfer,2
Jalin Conyers,NA,6-4,220,85,NA,NA,NA,NA,TE,2021,arizona-state,Transfer,2
Triston Miller,NA,6-6,290,81,NA,NA,NA,NA,OT,2021,arizona-state,Transfer,1
Travez Moore,NA,6-6,250,82,NA,NA,NA,NA,WDE,2021,arizona-state,Transfer,1
Tevin White,"North Stafford (Stafford, VA)",6-1,200,90,NA,28,11,VA,RB,2022,arizona-state,Commit,2
Jacob Newell,"Thurston (Springfield, OR)",6-5,220,88,NA,33,5,OR,TE,2022,arizona-state,Commit,2
Bennett Meredith,"Hoover (Hoover, AL)",6-3,190,86,NA,51,36,AL,QB,2022,arizona-state,Commit,1
Dylan Hall,"Antelope Valley College (Lancaster, CA)",6-5,250,85,44,7,3,CA,DL,2022,arizona-state,Commit,4
Robby Harrison,"Emerald (Greenwood, SC)",6-3,285,84,NA,176,21,SC,DL,2022,arizona-state,Commit,4
Bryce Pierre,"Mt. San Antonio College (Walnut, CA)",6-5,240,84,72,1,10,CA,TE,2022,arizona-state,Commit,4
Danny Valenzuela,"College of the Canyons (Valencia, CA)",6-3,280,84,84,7,14,CA,IOL,2022,arizona-state,Commit,4
Blazen Lono-Wong,"Kailua (Kailua, HI)",6-4,240,83,NA,99,9,HI,Edge,2022,arizona-state,Commit,2
Jalil Rivera-Harvey,"East Los Angeles College (Monterey Park, CA)",6-4,295,82,152,24,34,CA,DL,2022,arizona-state,Commit,1
James Djonkam,"Independence C.C. (Independence, KS)",6-4,250,79,180,10,47,KS,Edge,2022,arizona-state,Commit,1
Carter Brown,"Dawson (Pearland, TX)",6-1,185,78,NA,15,307,TX,K,2022,arizona-state,Commit,1
Cam Johnson,NA,6-0,198,87,NA,NA,NA,NA,WR,2022,arizona-state,Transfer,5
Emory Jones,NA,6-2.5,195,85,NA,NA,NA,NA,QB,2022,arizona-state,Transfer,4
Joey Ramos,NA,6-5,305,87,NA,NA,NA,NA,OT,2022,arizona-state,Transfer,5
Ro Torrence,NA,6-3,195,87,NA,NA,NA,NA,CB,2022,arizona-state,Transfer,5
Khoury Bethley,NA,5-10,195,89,NA,NA,NA,NA,S,2022,arizona-state,Transfer,1
Chris Edmonds,NA,6-2,215,87,NA,NA,NA,NA,S,2022,arizona-state,Transfer,5
Emmit Bohle,NA,6-7,300,85,NA,NA,NA,NA,OT,2022,arizona-state,Transfer,4
Des Holmes,NA,6-5,322,84,NA,NA,NA,NA,IOL,2022,arizona-state,Transfer,4
Nesta Jade Silvera,NA,6-2,308,90,NA,NA,NA,NA,DL,2022,arizona-state,Transfer,2
Chris Martinez,NA,6-4,280,83,NA,NA,NA,NA,OT,2022,arizona-state,Transfer,2
Paul Tyson,NA,6-5,228,85,NA,NA,NA,NA,QB,2022,arizona-state,Transfer,4
Xazavian Valladay,NA,6-1,175,88,NA,NA,NA,NA,RB,2022,arizona-state,Transfer,2
Messiah Swinson,NA,6-8,232,87,NA,NA,NA,NA,TE,2022,arizona-state,Transfer,5
Rodney Groce Jr.,NA,6-1,240,81,NA,NA,NA,NA,LB,2022,arizona-state,Transfer,1
Jaden Rashada,"Pittsburg (Pittsburg, CA)",6-4,175,97,44,6,4,CA,QB,2023,arizona-state,Commit,1
Max Iheanachor,"East Los Angeles College (Monterey Park, CA)",6-7,315,89,11,3,3,CA,OT,2023,arizona-state,Commit,7
Josiah Cox,"Lincoln (San Diego, CA)",6-2,180,89,NA,49,47,CA,S,2023,arizona-state,Commit,7
Ashley Williams Jr.,"Zachary (Zachary, LA)",6-5,225,88,NA,49,24,LA,Edge,2023,arizona-state,Commit,6
Korbin Hendrix,"McKinney North (McKinney, TX)",6-2,180,88,NA,84,85,TX,WR,2023,arizona-state,Commit,6
Keontez Bradley,"Mansfield (Mansfield, OH)",6-2,175,88,NA,68,20,OH,CB,2023,arizona-state,Commit,6
Kyran Bourda,"St. Augustine (New Orleans, LA)",6-3,285,87,NA,95,34,LA,DL,2023,arizona-state,Commit,5
K'Vion Thunderbird,"Kenwood Academy (Chicago, IL)",6-1,215,87,NA,73,20,IL,LB,2023,arizona-state,Commit,5
Kyle Scott,"Riverside C.C. (Riverside, CA)",6-5,320,87,46,15,11,CA,OT,2023,arizona-state,Commit,5
Shawn Russ,"Dunbar (Fort Myers, FL)",6-2,185,86,NA,88,146,FL,S,2023,arizona-state,Commit,9
Montana Warren,"Henderson (Henderson, TX)",6-2,180,86,NA,93,167,TX,S,2023,arizona-state,Commit,9
Sean Na'a,"St. John Bosco (Bellflower, CA)",6-4,275,86,NA,81,118,CA,IOL,2023,arizona-state,Commit,9
Kyson Brown,"Lancaster (Lancaster, TX)",5-10,195,86,NA,82,206,TX,RB,2023,arizona-state,Commit,9
C.J. Fite,"Tatum (Tatum, TX)",6-1,280,85,NA,143,230,TX,DL,2023,arizona-state,Commit,7
Keith Abney II,"Waxahachie (Waxahachie, TX)",5-10,170,85,NA,146,252,TX,ATH,2023,arizona-state,Commit,7
Landen Thomas,"Zachary (Zachary, LA)",6-3,260,84,NA,174,56,LA,DL,2023,arizona-state,Commit,4
Elijah O'Neal,"Butte College (Oroville, CA)",6-4,245,84,111,10,31,CA,Edge,2023,arizona-state,Commit,4
Kaleb Black,"Klein Oak (Spring, TX)",5-9,165,83,NA,278,297,TX,WR,2023,arizona-state,Commit,3
Lenox Lawson,"Red Mountain (Mesa, AZ)",5-11,175,83,NA,284,27,AZ,WR,2023,arizona-state,Commit,3
Sirri Kandiyeli,"Mountain View (Mesa, AZ)",6-3,270,83,NA,135,28,AZ,IOL,2023,arizona-state,Commit,3
Jordyn Tyson,NA,6-0,170,91,NA,NA,NA,NA,WR,2023,arizona-state,Transfer,1
Ian Shewell,NA,6-3,248,84,NA,NA,NA,NA,DL,2023,arizona-state,Transfer,4
Clayton Smith,NA,6-5,228,89,NA,NA,NA,NA,Edge,2023,arizona-state,Transfer,7
Shamari Simmons,NA,5-11,165,88,NA,NA,NA,NA,CB,2023,arizona-state,Transfer,6
Dario Longhetto,NA,6-0,185,79,NA,NA,NA,NA,K,2023,arizona-state,Transfer,2
Dashaun Mallory,NA,6-3,310,89,NA,NA,NA,NA,DL,2023,arizona-state,Transfer,7
Troy Omeire,NA,6-3,227,87,NA,NA,NA,NA,WR,2023,arizona-state,Transfer,5
Xavion Alford,NA,6-0,190,89,NA,NA,NA,NA,S,2023,arizona-state,Transfer,7
Sam Benjamin,NA,6-5,260,85,NA,NA,NA,NA,DL,2023,arizona-state,Transfer,7
Bram Walden,NA,6-4,270,89,NA,NA,NA,NA,OT,2023,arizona-state,Transfer,7
Leif Fautanu,NA,6-2,290,85,NA,NA,NA,NA,IOL,2023,arizona-state,Transfer,7
Xavier Guillory,NA,6-3,195,89,NA,NA,NA,NA,WR,2023,arizona-state,Transfer,7
Drew Pyne,NA,6-0,194,88,NA,NA,NA,NA,QB,2023,arizona-state,Transfer,6
Travion Brown,NA,6-3,230,84,NA,NA,NA,NA,LB,2023,arizona-state,Transfer,4
Ben Coleman,NA,6-3,300,86,NA,NA,NA,NA,OT,2023,arizona-state,Transfer,9
Prince Dorbah,NA,6-3,232,86,NA,NA,NA,NA,Edge,2023,arizona-state,Transfer,9
Cam Skattebo,NA,5-10,200,88,NA,NA,NA,NA,RB,2023,arizona-state,Transfer,6
Aaron Frost,NA,6-5,294,90,NA,NA,NA,NA,OT,2023,arizona-state,Transfer,1
Melquan Stovall,NA,5-9.5,180,87,NA,NA,NA,NA,WR,2023,arizona-state,Transfer,5
Tristan Monday,NA,6-4,276,86,NA,NA,NA,NA,DL,2023,arizona-state,Transfer,9
Krew Jackson,NA,6-5,204,86,NA,NA,NA,NA,LB,2023,arizona-state,Transfer,9
DeCarlos Brooks,NA,5-9,188,85,NA,NA,NA,NA,RB,2023,arizona-state,Transfer,7
Jake Smith,NA,6-0,200,85,NA,NA,NA,NA,WR,2023,arizona-state,Transfer,7
Tate Romney,NA,6-2,200,85,NA,NA,NA,NA,OLB,2023,arizona-state,Transfer,7
Josh Carlson,NA,6-0,185,79,NA,NA,NA,NA,P,2023,arizona-state,Transfer,2
Jacob Conover,NA,6-1,205,86,NA,NA,NA,NA,QB,2023,arizona-state,Transfer,9
Jason Brown,"O'Dea (Seattle, WA)",5-7.5,194,91,NA,16,5,WA,RB,2024,arizona-state,Commit,1
Jayden Fortier,"Tualatin (Tualatin, OR)",6-5,220,90,NA,22,1,OR,TE,2024,arizona-state,Commit,3
Terrell Kim,"North Medford (Medford, OR)",6-3.5,340,89,NA,35,3,OR,IOL,2024,arizona-state,Commit,3
Rodney Bimage Jr.,"Dickinson (Dickinson, TX)",6-0,170,88,NA,56,103,TX,CB,2024,arizona-state,Commit,8
Chris Johnson II,"Aledo (Aledo, TX)",6-1,180,88,NA,58,104,TX,CB,2024,arizona-state,Commit,8
Zechariah Sample,"Katy Jordan (Fulshear, TX)",5-9,160,88,NA,112,111,TX,ATH,2024,arizona-state,Commit,8
Albert Smith III,"Ponchatoula (Ponchatoula, LA)",6-0.5,210,87,NA,82,24,LA,LB,2024,arizona-state,Commit,12
Ramar Williams,"Eastmark (Mesa, AZ)",6-3,250,87,NA,106,18,AZ,DL,2024,arizona-state,Commit,12
Kyan McDonald,"O'Dea (Seattle, WA)",6-0,175,87,NA,100,16,WA,S,2024,arizona-state,Commit,12
Semisi Tonga,"West (Salt Lake City, UT)",6-4,310,87,NA,84,14,UT,IOL,2024,arizona-state,Commit,12
Champ Westbrooks,"Loyola (Los Angeles, CA)",6-3.5,248,87,NA,88,81,CA,IOL,2024,arizona-state,Commit,12
Salesi Manu,"Bishop Manogue (Reno, NV)",6-3,240,87,NA,69,5,NV,Edge,2024,arizona-state,Commit,12
Martell Hughes,"Madison (San Diego, CA)",6-2,180,86,NA,128,93,CA,S,2024,arizona-state,Commit,7
Tony-Louis Nkuba,"Lewisville (Lewisville, TX)",6-0,170,86,NA,115,197,TX,CB,2024,arizona-state,Commit,7
Cullen Charles,"St. Martinville (St. Martinville, LA)",5-11,175,85,NA,192,54,LA,WR,2024,arizona-state,Commit,7
Nikko Klemm,"Junipero Serra (Gardena, CA)",5-11,175,85,NA,157,124,CA,CB,2024,arizona-state,Commit,7
James Giggey,"Bradshaw Mountain (Prescott Valley, AZ)",6-3,245,85,NA,187,31,AZ,DL,2024,arizona-state,Commit,7
Plas Johnson,"Chaparral (Scottsdale, AZ)",6-1,165,84,NA,252,33,AZ,WR,2024,arizona-state,Commit,4
Kanyon Floyd,"Horizon (Scottsdale, AZ)",6-0,165,82,NA,4,54,AZ,P,2024,arizona-state,Commit,1
Filiva'a Saluni,"Kahuku (Kahuku, HI)",6-5,272,88,NA,62,5,HI,IOL,2024,arizona-state,Commit,8
Jeff Sims,NA,6-4,220,84,NA,NA,NA,NA,QB,2024,arizona-state,Transfer,4
Malik McClain,NA,6-4,206,86,NA,NA,NA,NA,WR,2024,arizona-state,Transfer,7
Alton McCaskill,NA,6-1,200,86,NA,NA,NA,NA,RB,2024,arizona-state,Transfer,7
Zac Swanson,NA,6-4,282,85,NA,NA,NA,NA,DL,2024,arizona-state,Transfer,7
J'Mond Tapp,NA,6-3,255,89,NA,NA,NA,NA,Edge,2024,arizona-state,Transfer,3
Chamon Metayer,NA,6-5,245,87,NA,NA,NA,NA,TE,2024,arizona-state,Transfer,12
Jalen Klemm,NA,6-5,281,88,NA,NA,NA,NA,IOL,2024,arizona-state,Transfer,8
Jacob Rich Kongaika,NA,6-2,300,87,NA,NA,NA,NA,DL,2024,arizona-state,Transfer,12
Myles Rowser,NA,6-1,190,88,NA,NA,NA,NA,S,2024,arizona-state,Transfer,8
Jeff Clark,NA,6-0,270,87,NA,NA,NA,NA,DL,2024,arizona-state,Transfer,12
Roman Pitre,NA,6-5,245,85,NA,NA,NA,NA,Edge,2024,arizona-state,Transfer,7
Josh Atkins,NA,6-4,290,87,NA,NA,NA,NA,OT,2024,arizona-state,Transfer,12
Cole Martin,NA,5-10,180,90,NA,NA,NA,NA,CB,2024,arizona-state,Transfer,3
